SampleID	Stemness	EXTENDScores	Phase	Senescence	ClusterNo	ClusterMean	EXTENDclass
HNSCC20_P5_pri_E05_S53_comb	0.619108272	0.345239863	NonCycling	0.365345762563062	1	0.27526248594617	Low
HNSCC20_P5_pri_E12_S60_comb	0.664077513	0.366834962	NonCycling	0.167620094293429	1	0.27526248594617	Low
HNSCC20_P5_pri_F01_S61_comb	0.732756449	0.270308069	NonCycling	0.263700159837385	1	0.27526248594617	Low
HNSCC20_P5_pri_F02_S62_comb	0.620155443	0.32423522	NonCycling	0.193728555442049	1	0.27526248594617	Low
HNSCC20_P5_pri_F04_S64_comb	0.892965224	0.289916361	NonCycling	0.305809327832203	1	0.27526248594617	Low
HNSCC20_P5_pri_F06_S66_comb	0.865862588	0.531643214	G1_S	0.322899345662446	2	0.532642676004338	High
HNSCC20_P5_pri_F08_S68_comb	0.618799814	0.165317926	NonCycling	0.310358031572612	1	0.27526248594617	Low
HNSCC20_P5_pri_G04_S76_comb	0.630360141	0.404935323	NonCycling	0.289189979060051	2	0.532642676004338	High
HNSCC20_P5_pri_G06_S78_comb	0.729473758	0.528465895	NonCycling	0.24355194513154	2	0.532642676004338	High
HNSCC20_P5_pri_G11_S83_comb	0.87896323	0.562241211	G1_S	0.290407577889994	2	0.532642676004338	High
HNSCC20_P5_pri_H05_S89_comb	0.629780155	0.233229209	NonCycling	0.320853094220101	1	0.27526248594617	Low
HNSCC20_P5_pri_H07_S91_comb	0.718846462	0.621401711	G1_S	0.218777527121224	2	0.532642676004338	High
HNSCC20_P5_pri_H09_S93_comb	0.653781909	0.272351973	NonCycling	0.281309078194423	1	0.27526248594617	Low
HNSCC20_P5_pri_H11_S95_comb	0.856181382	0.741019541	G2_M	0.302409841512973	2	0.532642676004338	High
HNSCC20_P5_pri_H12_S96_comb	0.775944212	0.397075157	G2_M	0.261687404776902	1	0.27526248594617	Low
HNSCC22_P2_pri_B09_S213_comb	0.476406039	0.220013982	NonCycling	0.359861089465015	1	0.27526248594617	Low
HNSCC22_P2_pri_B12_S216_comb	0.350581599	0.295519503	NonCycling	0.679335355225823	1	0.27526248594617	Low
HNSCC22_P4_A03_S3_comb	0.533404407	0.169186375	NonCycling	0.281743334820347	1	0.27526248594617	Low
HNSCC22_P4_A09_S9_comb	0.671203943	0.554840449	G1_S	0.413554632515441	2	0.532642676004338	High
HNSCC22_P4_A12_S12_comb	0.506262404	0.405407264	NonCycling	0.344377737831234	2	0.532642676004338	High
HNSCC22_P4_B07_S19_comb	0.738601388	0.410238427	G2_M	0.23301655299088	2	0.532642676004338	High
HNSCC22_P4_B09_S21_comb	0.761961541	0.449465511	G1_S	0.263939461381588	2	0.532642676004338	High
HNSCC22_P4_B11_S23_comb	0.828458764	0.399050531	G1_S	0.224546260543625	1	0.27526248594617	Low
HNSCC22_P4_B12_S24_comb	0.730794105	0.4138322	G2_M	0.312822879686591	2	0.532642676004338	High
HNSCC22_P4_C03_S27_comb	0.792164216	0.510456117	G2_M	0.191954678488904	2	0.532642676004338	High
HNSCC22_P4_C04_S28_comb	0.414054783	0.382789724	NonCycling	0.568580610094099	1	0.27526248594617	Low
HNSCC22_P4_C05_S29_comb	0.527673447	0.319354145	NonCycling	0.579299799671478	1	0.27526248594617	Low
HNSCC22_P4_C07_S31_comb	0.828467721	0.349853517	G2_M	0.291518910364114	1	0.27526248594617	Low
HNSCC22_P4_C08_S32_comb	0.782767542	0.324956806	G1_S	0.307144200676501	1	0.27526248594617	Low
HNSCC22_P4_D04_S40_comb	0.8107735	0.472813867	G1_S	0.217743010747558	2	0.532642676004338	High
HNSCC22_P4_D08_S44_comb	0.646659965	0.553210859	G1_S	0.290962572329941	2	0.532642676004338	High
HNSCC22_P4_D10_S46_comb	0.836998796	0.599443858	G1_S	0.245861844371184	2	0.532642676004338	High
HNSCC22_P4_E02_S50_comb	0.528159372	0.243343936	NonCycling	0.302554211222654	1	0.27526248594617	Low
HNSCC22_P4_E06_S54_comb	0.80037093	0.668838594	G1_S	0.255354624936951	2	0.532642676004338	High
HNSCC22_P4_E07_S55_comb	0.575569599	0.333901525	NonCycling	0.35782260074044	1	0.27526248594617	Low
HNSCC22_P4_E09_S57_comb	0.534250023	0.152127914	NonCycling	0.349776768924979	1	0.27526248594617	Low
HNSCC22_P4_F02_S62_comb	0.605029354	0.276065937	NonCycling	0.30615596759274	1	0.27526248594617	Low
HNSCC22_P4_F03_S63_comb	0.736947217	0.461811032	G1_S	0.248767373401024	2	0.532642676004338	High
HNSCC22_P4_F06_S66_comb	0.738883067	0.510479988	G1_S	0.277522724339243	2	0.532642676004338	High
HNSCC22_P4_F09_S69_comb	0.430715681	0.357163128	NonCycling	0.273843541449136	1	0.27526248594617	Low
HNSCC22_P4_F10_S70_comb	0.430261513	0.191418303	NonCycling	0.431123106945798	1	0.27526248594617	Low
HNSCC22_P4_F11_S71_comb	0.647376119	0.536297035	G1_S	0.384453606319497	2	0.532642676004338	High
HNSCC22_P4_G03_S75_comb	0.739450311	0.271914433	G2_M	0.32423693177298	1	0.27526248594617	Low
HNSCC22_P4_G10_S82_comb	0.612607853	0.209082666	G2_M	0.333073042714155	1	0.27526248594617	Low
HNSCC22_P4_G11_S83_comb	0.428888832	0.284658561	NonCycling	0.571894997779177	1	0.27526248594617	Low
HNSCC22_P4_H07_S91_comb	0.571919707	0.181630662	NonCycling	0.300083558446391	1	0.27526248594617	Low
HNSCC22_P4_H08_S92_comb	0.881821845	0.401039314	G1_S	0.265992573371606	1	0.27526248594617	Low
HNSCC22_P5_A04_S196_comb	0.551700829	0.203070258	NonCycling	0.403675202612868	1	0.27526248594617	Low
HNSCC22_P5_A05_S197_comb	0.628973179	0.33589263	NonCycling	0.32608417500055	1	0.27526248594617	Low
HNSCC22_P5_A08_S200_comb	0.698607525	0.229396775	G2_M	0.316053292481167	1	0.27526248594617	Low
HNSCC22_P5_A10_S202_comb	0.502672873	0.229170635	NonCycling	0.453682849648094	1	0.27526248594617	Low
HNSCC22_P5_A12_S204_comb	0.618387571	0.251449171	NonCycling	0.369619518731276	1	0.27526248594617	Low
HNSCC22_P5_B06_S210_comb	0.775432645	0.36934584	G2_M	0.319466250691777	1	0.27526248594617	Low
HNSCC22_P5_B09_S213_comb	0.480867896	0.211566076	NonCycling	0.304127914948693	1	0.27526248594617	Low
HNSCC22_P5_B12_S216_comb	0.449818345	0.359659486	NonCycling	0.418328663302382	1	0.27526248594617	Low
HNSCC22_P5_C01_S217_comb	0.601678626	0.202918272	NonCycling	0.224965659858419	1	0.27526248594617	Low
HNSCC22_P5_C06_S222_comb	0.541800933	0.477130308	NonCycling	0.369774421201934	2	0.532642676004338	High
HNSCC22_P5_C07_S223_comb	0.554927777	0.252121729	NonCycling	0.296599402493538	1	0.27526248594617	Low
HNSCC22_P5_C10_S226_comb	0.808090596	0.448677876	G2_M	0.26276267173041	2	0.532642676004338	High
HNSCC22_P5_C12_S228_comb	0.738648783	0.561074242	G1_S	0.283186137907091	2	0.532642676004338	High
HNSCC22_P5_D01_S229_comb	0.515838089	0.343205926	NonCycling	0.414804700348039	1	0.27526248594617	Low
HNSCC22_P5_D02_S230_comb	0.683264484	0.240692023	G2_M	0.384002468589374	1	0.27526248594617	Low
HNSCC22_P5_D05_S233_comb	0.733868115	0.374762519	G2_M	0.309780405890543	1	0.27526248594617	Low
HNSCC22_P5_D06_S234_comb	0.486715623	0.184100876	NonCycling	0.267286387537619	1	0.27526248594617	Low
HNSCC22_P5_D08_S236_comb	0.762253252	0.528590759	G1_S	0.273527355297741	2	0.532642676004338	High
HNSCC22_P5_D12_S240_comb	0.50502888	0.349232131	NonCycling	0.497241225851302	1	0.27526248594617	Low
HNSCC22_P5_E03_S243_comb	0.804280088	0.605343418	G2_M	0.2219557833246	2	0.532642676004338	High
HNSCC22_P5_E07_S247_comb	0.635019589	0.309899429	NonCycling	0.270507656051993	1	0.27526248594617	Low
HNSCC22_P5_E08_S248_comb	0.772435945	0.313894324	G2_M	0.221658118209331	1	0.27526248594617	Low
HNSCC22_P5_E09_S249_comb	0.526713212	0.205493864	NonCycling	0.356079512840408	1	0.27526248594617	Low
HNSCC22_P5_F01_S253_comb	0.497710206	0.137166805	NonCycling	0.341829788459168	1	0.27526248594617	Low
HNSCC22_P5_F02_S254_comb	0.766976722	0.230962036	G1_S	0.297650200338157	1	0.27526248594617	Low
HNSCC22_P5_F03_S255_comb	0.688275001	0.255818583	G2_M	0.239789918059106	1	0.27526248594617	Low
HNSCC22_P5_F07_S259_comb	0.573482814	0.162288418	NonCycling	0.246864411647283	1	0.27526248594617	Low
HNSCC22_P5_F09_S261_comb	0.483065842	0.21986582	NonCycling	0.388445865783467	1	0.27526248594617	Low
HNSCC22_P5_F11_S263_comb	0.677115092	0.390316611	G2_M	0.257249773768654	1	0.27526248594617	Low
HNSCC22_P5_G02_S266_comb	0.682912387	0.671902038	G1_S	0.321065073273121	2	0.532642676004338	High
HNSCC22_P5_G12_S276_comb	0.750823034	0.228518126	G2_M	0.296398784147028	1	0.27526248594617	Low
HNSCC22_P5_H02_S278_comb	0.517760791	0.285950816	NonCycling	0.421932533903662	1	0.27526248594617	Low
HNSCC22_P5_H03_S279_comb	0.836011055	0.20918611	G2_M	0.273248707382267	1	0.27526248594617	Low
HNSCC22_P5_H04_S280_comb	0.776203982	0.482850516	G1_S	0.29770767758954	2	0.532642676004338	High
HNSCC22_P5_H05_S281_comb	0.723582369	0.428422436	G1_S	0.369410378462103	2	0.532642676004338	High
HNSCC22_P5_H07_S283_comb	0.69593102	0.414428896	G2_M	0.373104909302378	2	0.532642676004338	High
HNSCC22_P5_H11_S287_comb	0.516033711	0.183728014	NonCycling	0.386318017349833	1	0.27526248594617	Low
HNSCC24_P25_L_LN_G05_S365_comb	0.506106149	0.147420524	NonCycling	0.598599101084891	1	0.27526248594617	Low
HNSCC24_P3_D01_S37_comb	0.468692482	0.240576768	NonCycling	0.488396615472002	1	0.27526248594617	Low
HNSCC24_P3_E12_S60_comb	0.275437211	0.274078335	NonCycling	0.394991973771149	1	0.27526248594617	Low
HNSCC24_P3_G06_S78_comb	0.352460205	0.204326799	NonCycling	0.353025320468826	1	0.27526248594617	Low
HNSCC24_P3_H03_S87_comb	0.671779428	0.204611262	NonCycling	0.433170416810913	1	0.27526248594617	Low
HNSCC25_P1_pri_A06_S6_comb	0.560712222	0.387696284	NonCycling	0.475722670559782	1	0.27526248594617	Low
HNSCC25_P1_pri_B04_S16_comb	0.576750508	0.21006143	NonCycling	0.543256078875153	1	0.27526248594617	Low
HNSCC25_P1_pri_B05_S17_comb	0.463964668	0.278686052	NonCycling	0.541860930318649	1	0.27526248594617	Low
HNSCC25_P1_pri_B12_S24_comb	0.507770238	0.307038265	NonCycling	0.510903338467976	1	0.27526248594617	Low
HNSCC25_P1_pri_C01_S25_comb	0.816809833	0.475896575	G1_S	0.364437261102946	2	0.532642676004338	High
HNSCC25_P1_pri_C03_S27_comb	0.680223721	0.638837485	G1_S	0.413898147212985	2	0.532642676004338	High
HNSCC25_P1_pri_D03_S39_comb	0.794467734	0.576439945	G1_S	0.302162650864148	2	0.532642676004338	High
HNSCC25_P1_pri_F03_S63_comb	0.651692127	0.298833263	G1_S	0.501354561344427	1	0.27526248594617	Low
HNSCC25_P1_pri_F04_S64_comb	0.731071813	0.509866313	G2_M	0.43701613795903	2	0.532642676004338	High
HNSCC25_P1_pri_F12_S72_comb	0.633338757	0.45208636	NonCycling	0.298717468615814	2	0.532642676004338	High
HNSCC25_P1_pri_G01_S73_comb	0.628504547	0.180791721	G2_M	0.400598284974807	1	0.27526248594617	Low
HNSCC25_P1_pri_G03_S75_comb	0.708411558	0.47800352	G1_S	0.304993869788671	2	0.532642676004338	High
HNSCC25_P1_pri_G05_S77_comb	0.593084783	0.644677174	NonCycling	0.566683602878288	2	0.532642676004338	High
HNSCC25_P1_pri_G07_S79_comb	0.692037491	0.479221404	G1_S	0.363229531616522	2	0.532642676004338	High
HNSCC25_P1_pri_H01_S85_comb	0.613482369	0.39867207	G1_S	0.332980146455308	1	0.27526248594617	Low
HNSCC25_P1_pri_H07_S91_comb	0.589774983	0.186757522	NonCycling	0.355458234497921	1	0.27526248594617	Low
HNSCC25_P1_pri_H12_S96_comb	0.581819665	0.3165379	NonCycling	0.491165453218346	1	0.27526248594617	Low
HNSCC25_P19_LN_A02_S194_comb	0.504268496	0.382950365	NonCycling	0.391569156853024	1	0.27526248594617	Low
HNSCC25_P19_LN_C05_S221_comb	0.468827514	0.353508018	NonCycling	0.21825158430539	1	0.27526248594617	Low
HNSCC25_P19_LN_D03_S231_comb	0.428452371	0.271894293	NonCycling	0.612720450620809	1	0.27526248594617	Low
HNSCC25_P19_LN_E05_S245_comb	0.477325593	0.186291444	NonCycling	0.519844810030555	1	0.27526248594617	Low
HNSCC25_P19_LN_F05_S257_comb	0.521938762	0.316105173	NonCycling	0.406557224236273	1	0.27526248594617	Low
HNSCC25_P19_LN_F09_S261_comb	0.66532674	0.441560966	G1_S	0.447687271630056	2	0.532642676004338	High
HNSCC25_P19_LN_G10_S274_comb	0.412688366	0.262514163	NonCycling	0.497235607049845	1	0.27526248594617	Low
HNSCC25_P19_LN_H09_S285_comb	0.468750343	0.385758537	NonCycling	0.467935759554211	1	0.27526248594617	Low
HNSCC25_P2_A09_S9_comb	0.780947513	0.516299589	G1_S	0.296800410275521	2	0.532642676004338	High
HNSCC25_P2_A12_S12_comb	0.552941853	0.309350675	NonCycling	0.526418161473938	1	0.27526248594617	Low
HNSCC25_P2_B02_S14_comb	0.527576042	0.260610868	NonCycling	0.36703571290533	1	0.27526248594617	Low
HNSCC25_P2_C01_S25_comb	0.451595613	0.200506404	NonCycling	0.339539722339774	1	0.27526248594617	Low
HNSCC25_P2_C04_S28_comb	0.288999075	0.178554546	NonCycling	0.606130345473481	1	0.27526248594617	Low
HNSCC25_P2_D07_S43_comb	0.442332783	0.182236563	NonCycling	0.522135315436658	1	0.27526248594617	Low
HNSCC25_P2_D11_S47_comb	0.63290126	0.46304073	G2_M	0.414601638624432	2	0.532642676004338	High
HNSCC25_P2_D12_S48_comb	0.49981665	0.568507969	NonCycling	0.392885521902683	2	0.532642676004338	High
HNSCC25_P2_E04_S52_comb	0.430617188	0.143598683	NonCycling	0.532380219615427	1	0.27526248594617	Low
HNSCC25_P2_E05_S53_comb	0.637275215	0.342144463	G1_S	0.387649599562759	1	0.27526248594617	Low
HNSCC25_P2_E08_S56_comb	0.732390542	0.498742676	G1_S	0.376202291270503	2	0.532642676004338	High
HNSCC25_P2_F03_S63_comb	0.712919704	0.447363273	G1_S	0.289962492157266	2	0.532642676004338	High
HNSCC25_P2_F06_S66_comb	0.542133943	0.190369521	NonCycling	0.435928276640018	1	0.27526248594617	Low
HNSCC25_P2_F10_S70_comb	0.578517531	0.364868267	NonCycling	0.253686143131952	1	0.27526248594617	Low
HNSCC25_P2_F12_S72_comb	0.76058162	0.394362199	G1_S	0.3687717442638	1	0.27526248594617	Low
HNSCC25_P2_G02_S74_comb	0.519561414	0.348554603	NonCycling	0.439386814408823	1	0.27526248594617	Low
HNSCC25_P2_G11_S83_comb	0.624811956	0.372006089	NonCycling	0.324788502842993	1	0.27526248594617	Low
HNSCC25_P2_H03_S87_comb	0.637419592	0.319173159	NonCycling	0.322902242393355	1	0.27526248594617	Low
HNSCC25_P20_B06_S306_comb	0.282130679	0.16438577	NonCycling	0.330239909821707	1	0.27526248594617	Low
HNSCC25_P20_C01_S313_comb	0.670442001	0.549838582	G2_M	0.482801123944917	2	0.532642676004338	High
HNSCC25_P20_D09_S333_comb	0.339655242	0.160101055	NonCycling	0.420122091989271	1	0.27526248594617	Low
HNSCC25_P20_D11_S335_comb	0.607239422	0.638175553	G1_S	0.377940322561961	2	0.532642676004338	High
HNSCC25_P20_D12_S336_comb	0.635978346	0.586367366	G1_S	0.403343292731537	2	0.532642676004338	High
HNSCC25_P20_E02_S338_comb	0.657332228	0.515738742	G2_M	0.350893588575361	2	0.532642676004338	High
HNSCC25_P20_E07_S343_comb	0.497519292	0.306492797	NonCycling	0.414655001177754	1	0.27526248594617	Low
HNSCC25_P20_E09_S345_comb	0.416845868	0.266042301	NonCycling	0.35265976748641	1	0.27526248594617	Low
HNSCC25_P20_F10_S358_comb	0.394527838	0.306131022	NonCycling	0.420552541212144	1	0.27526248594617	Low
HNSCC25_P20_G07_S367_comb	0.356140313	0.181682399	NonCycling	0.47220356419705	1	0.27526248594617	Low
HNSCC25_P20_G09_S369_comb	0.440512196	0.325750996	NonCycling	0.505674467007758	1	0.27526248594617	Low
HNSCC25_P20_H12_S384_comb	0.426261775	0.254432432	NonCycling	0.416148650692	1	0.27526248594617	Low
HNSCC25_P22_C04_S316_comb	0.741103938	0.460378834	G1_S	0.370941587174404	2	0.532642676004338	High
HNSCC25_P22_C09_S321_comb	0.416273085	0.173949038	NonCycling	0.502028663053432	1	0.27526248594617	Low
HNSCC25_P22_E01_S337_comb	0.489060143	0.300247555	NonCycling	0.582951632607505	1	0.27526248594617	Low
HNSCC25_P22_E08_S344_comb	0.606442412	0.397037974	G1_S	0.46575536344674	1	0.27526248594617	Low
HNSCC25_P22_E09_S345_comb	0.476441578	0.141268293	NonCycling	0.359007794118527	1	0.27526248594617	Low
HNSCC25_P22_F01_S349_comb	0.393010652	0.226513989	NonCycling	0.461339163103019	1	0.27526248594617	Low
HNSCC25_P22_G02_S362_comb	0.596197519	0.388012002	G1_S	0.465231078881726	1	0.27526248594617	Low
HNSCC25_P22_G04_S364_comb	0.350332258	0.261423916	NonCycling	0.567936086483475	1	0.27526248594617	Low
HNSCC25_P3_A01_S97_comb	0.625675276	0.214183425	NonCycling	0.34282510144237	1	0.27526248594617	Low
HNSCC25_P3_A02_S98_comb	0.414892607	0.39084211	NonCycling	0.540655872259866	1	0.27526248594617	Low
HNSCC25_P3_A09_S105_comb	0.453865253	0.136560903	NonCycling	0.328644231909909	1	0.27526248594617	Low
HNSCC25_P3_B01_S109_comb	0.537625816	0.126773262	NonCycling	0.353239582885014	1	0.27526248594617	Low
HNSCC25_P3_B08_S116_comb	0.508455935	0.243287067	NonCycling	0.393223929158467	1	0.27526248594617	Low
HNSCC25_P3_B09_S117_comb	0.500283485	0.145742643	NonCycling	0.538740107922755	1	0.27526248594617	Low
HNSCC25_P3_D04_S136_comb	0.535580541	0.220413649	NonCycling	0.513853145657252	1	0.27526248594617	Low
HNSCC25_P3_D05_S137_comb	0.617309323	0.270253758	NonCycling	0.261734002038957	1	0.27526248594617	Low
HNSCC25_P3_D07_S139_comb	0.437661467	0.450021069	NonCycling	0.51112408055658	2	0.532642676004338	High
HNSCC25_P3_E01_S145_comb	0.56693699	0.333321123	NonCycling	0.279909993440306	1	0.27526248594617	Low
HNSCC25_P3_E11_S155_comb	0.502896666	0.348878592	NonCycling	0.377240788528697	1	0.27526248594617	Low
HNSCC25_P3_F02_S158_comb	0.618631489	0.72381653	G1_S	0.452158791323966	2	0.532642676004338	High
HNSCC25_P3_F07_S163_comb	0.542274025	0.1210405	NonCycling	0.359775765232951	1	0.27526248594617	Low
HNSCC25_P3_F08_S164_comb	0.553553626	0.359077723	NonCycling	0.407923009370141	1	0.27526248594617	Low
HNSCC25_P3_F10_S166_comb	0.540358551	0.31636084	NonCycling	0.345689190169389	1	0.27526248594617	Low
HNSCC25_P3_G04_S172_comb	0.387921162	0.512217844	NonCycling	0.4605175876962	2	0.532642676004338	High
HNSCC25_P3_G09_S177_comb	0.479850481	0.342807701	NonCycling	0.593979814958387	1	0.27526248594617	Low
HNSCC25_P3_G10_S178_comb	0.56462745	0.371699971	G2_M	0.313751411152833	1	0.27526248594617	Low
HNSCC25_P3_G11_S179_comb	0.316884051	0.168254218	NonCycling	0.34528284405213	1	0.27526248594617	Low
HNSCC25_P3_H02_S182_comb	0.777886138	0.594439447	G1_S	0.354156338735733	2	0.532642676004338	High
HNSCC25_P3_H03_S183_comb	0.455117082	0.311930101	NonCycling	0.328639160925994	1	0.27526248594617	Low
HNSCC25_P3_H07_S187_comb	0.454411446	0.245902841	NonCycling	0.504401252383587	1	0.27526248594617	Low
HNSCC25_P3_H12_S192_comb	0.59763778	0.263641552	NonCycling	0.353294919080223	1	0.27526248594617	Low
HNSCC25_P4_A01_S193_comb	0.514510577	0.311606104	NonCycling	0.587159488129134	1	0.27526248594617	Low
HNSCC25_P4_A04_S196_comb	0.390454574	0.224250358	NonCycling	0.560635592555742	1	0.27526248594617	Low
HNSCC25_P4_A07_S199_comb	0.596442047	0.365488277	NonCycling	0.500599911932282	1	0.27526248594617	Low
HNSCC25_P4_B09_S213_comb	0.474298933	0.357613394	NonCycling	0.438057038786541	1	0.27526248594617	Low
HNSCC25_P4_C10_S226_comb	0.332588377	0.155949755	NonCycling	0.447250909896867	1	0.27526248594617	Low
HNSCC25_P4_E12_S252_comb	0.485172835	0.089114146	NonCycling	0.331648235017888	1	0.27526248594617	Low
HNSCC25_P4_F03_S255_comb	0.739755844	0.55952143	G2_M	0.327246362119934	2	0.532642676004338	High
HNSCC25_P4_F05_S257_comb	0.401209687	0.107244586	NonCycling	0.444295684819906	1	0.27526248594617	Low
HNSCC25_P4_F07_S259_comb	0.652976801	0.233802646	NonCycling	0.303258001650538	1	0.27526248594617	Low
HNSCC25_P4_F12_S264_comb	0.451469853	0.466606501	NonCycling	0.532201699850946	2	0.532642676004338	High
HNSCC25_P4_G06_S270_comb	0.867901363	0.585682525	G1_S	0.281508732572372	2	0.532642676004338	High
HNSCC25_P4_G08_S272_comb	0.684430546	0.563689294	G2_M	0.326183274788578	2	0.532642676004338	High
HNSCC25_P4_H02_S278_comb	0.530141764	0.259498931	NonCycling	0.422466219762083	1	0.27526248594617	Low
HNSCC25_P4_H06_S282_comb	0.296362272	0.094241005	NonCycling	0.330276097533859	1	0.27526248594617	Low
HNSCC25_P4_H12_S288_comb	0.471575877	0.36713844	NonCycling	0.4298684765148	1	0.27526248594617	Low
HNSCC26_P1_pri_A01_S97_comb	0.664369173	0.387720006	NonCycling	0.454320970469322	1	0.27526248594617	Low
HNSCC26_P1_pri_A05_S101_comb	0.760720572	0.419288468	G2_M	0.298189407053615	2	0.532642676004338	High
HNSCC26_P1_pri_B09_S117_comb	0.623025385	0.290445704	NonCycling	0.2670582454224	1	0.27526248594617	Low
HNSCC26_P1_pri_C06_S126_comb	0.787731029	0.264881988	G2_M	0.262364315914297	1	0.27526248594617	Low
HNSCC26_P1_pri_D04_S136_comb	0.603914074	0.300914846	NonCycling	0.513502224667575	1	0.27526248594617	Low
HNSCC26_P1_pri_E06_S150_comb	0.786031503	0.142573311	NonCycling	0.220919607671391	1	0.27526248594617	Low
HNSCC26_P1_pri_E07_S151_comb	0.701204598	0.258020874	G2_M	0.315145668807046	1	0.27526248594617	Low
HNSCC26_P1_pri_E09_S153_comb	0.772729649	0.215356043	G2_M	0.247677055189639	1	0.27526248594617	Low
HNSCC26_P1_pri_F06_S162_comb	0.747359203	0.20856998	NonCycling	0.347547462141817	1	0.27526248594617	Low
HNSCC26_P1_pri_F07_S163_comb	0.636465774	0.160284282	NonCycling	0.286900227369831	1	0.27526248594617	Low
HNSCC26_P1_pri_G10_S178_comb	0.71877569	0.374729573	NonCycling	0.436846028630234	1	0.27526248594617	Low
HNSCC26_P1_pri_H03_S183_comb	0.729815712	0.18573215	NonCycling	0.358366328089619	1	0.27526248594617	Low
HNSCC26_P1_pri_H05_S185_comb	0.622095459	0.201998278	NonCycling	0.231175692685409	1	0.27526248594617	Low
HNSCC26_P11_R_LN_A01_S289_comb	0.692165365	0.369549868	NonCycling	0.256055494614343	1	0.27526248594617	Low
HNSCC26_P11_R_LN_A02_S290_comb	0.669695229	0.299248981	NonCycling	0.227333148281675	1	0.27526248594617	Low
HNSCC26_P11_R_LN_A06_S294_comb	0.683012461	0.459137344	NonCycling	0.303794312801711	2	0.532642676004338	High
HNSCC26_P11_R_LN_B07_S307_comb	0.633395294	0.162847712	NonCycling	0.255675321398119	1	0.27526248594617	Low
HNSCC26_P11_R_LN_B09_S309_comb	0.724330368	0.275030321	NonCycling	0.257772075212192	1	0.27526248594617	Low
HNSCC26_P11_R_LN_C03_S315_comb	0.557655664	0.496019336	NonCycling	0.396516942839185	2	0.532642676004338	High
HNSCC26_P11_R_LN_C08_S320_comb	0.738633612	0.231080925	NonCycling	0.254647023547258	1	0.27526248594617	Low
HNSCC26_P11_R_LN_C09_S321_comb	0.683972846	0.238197843	NonCycling	0.329362677094512	1	0.27526248594617	Low
HNSCC26_P11_R_LN_D04_S328_comb	0.593676794	0.310874138	NonCycling	0.3016885677884	1	0.27526248594617	Low
HNSCC26_P11_R_LN_D10_S334_comb	0.598083665	0.303463495	NonCycling	0.307453155809271	1	0.27526248594617	Low
HNSCC26_P11_R_LN_E08_S344_comb	0.755867073	0.144903702	NonCycling	0.237668569273657	1	0.27526248594617	Low
HNSCC26_P11_R_LN_E11_S347_comb	0.576450718	0.312971489	NonCycling	0.389887909537745	1	0.27526248594617	Low
HNSCC26_P11_R_LN_F12_S360_comb	0.726993176	0.24454149	NonCycling	0.288418887507631	1	0.27526248594617	Low
HNSCC26_P11_R_LN_G06_S366_comb	0.62309267	0.325184216	NonCycling	0.367452641782299	1	0.27526248594617	Low
HNSCC26_P11_R_LN_H02_S374_comb	0.753795837	0.276237236	NonCycling	0.291535490727402	1	0.27526248594617	Low
HNSCC26_P11_R_LN_H09_S381_comb	0.721228588	0.359919626	NonCycling	0.157957608582931	1	0.27526248594617	Low
HNSCC26_P12_B01_S205_comb	0.617056527	0.172980471	NonCycling	0.181321790902247	1	0.27526248594617	Low
HNSCC26_P12_B06_S210_comb	0.667304332	0.06063677	NonCycling	0.280947617367245	1	0.27526248594617	Low
HNSCC26_P12_C02_S218_comb	0.501070364	0.258154377	NonCycling	0.249199320792434	1	0.27526248594617	Low
HNSCC26_P12_D04_S232_comb	0.563422385	0.255708127	NonCycling	0.218997540610223	1	0.27526248594617	Low
HNSCC26_P12_D08_S236_comb	0.760114397	0.371856066	G2_M	0.32518694104047	1	0.27526248594617	Low
HNSCC26_P12_F08_S260_comb	0.622383998	0.136484269	NonCycling	0.232007032983448	1	0.27526248594617	Low
HNSCC26_P12_F11_S263_comb	0.835336535	0.512295614	G2_M	0.201248455843018	2	0.532642676004338	High
HNSCC26_P12_G07_S271_comb	0.666521975	0.216913571	NonCycling	0.301524977057736	1	0.27526248594617	Low
HNSCC26_P12_H07_S283_comb	0.75220868	0.638878843	G1_S	0.41543370577554	2	0.532642676004338	High
HNSCC26_P12_H10_S286_comb	0.598460545	0.440112231	NonCycling	0.239764764563046	2	0.532642676004338	High
HNSCC26_P23_A01_S289_comb	0.663258989	0.368553462	G2_M	0.377459533461476	1	0.27526248594617	Low
HNSCC26_P23_A03_S291_comb	0.534732996	0.499863533	NonCycling	0.297953975792153	2	0.532642676004338	High
HNSCC26_P23_A11_S299_comb	0.669212413	0.362009715	G2_M	0.256180165802451	1	0.27526248594617	Low
HNSCC26_P23_B02_S302_comb	0.67832038	0.230457303	NonCycling	0.328622574927619	1	0.27526248594617	Low
HNSCC26_P23_B07_S307_comb	0.729364878	0.451138026	G2_M	0.262800689866303	2	0.532642676004338	High
HNSCC26_P23_C01_S313_comb	0.859774495	0.688338905	G1_S	0.354475757241393	2	0.532642676004338	High
HNSCC26_P23_C02_S314_comb	0.738668229	0.234829527	G2_M	0.309654723899204	1	0.27526248594617	Low
HNSCC26_P23_C04_S316_comb	0.610744002	0.378151808	G2_M	0.410698720407736	1	0.27526248594617	Low
HNSCC26_P23_C07_S319_comb	0.500236271	0.369503398	NonCycling	0.358678232368698	1	0.27526248594617	Low
